x1, y1, sigma1, angle1, t1_x, t1_y, theta1, x2, y2, sigma2, angle2, t2_x, t2_y, theta2
425.235,1469.69,1.96659e+06,86.9191,1,5.18168,34.0877,373.535,1205.21,3.80211e+06,70.7965,1,5.18168,113.626
252.74,436.086,4.65357e+06,226.646,1,5.18168,147.713,267.52,1013,5.30893e+06,31.207,1,1,0
527.638,764.864,8.45466e+06,151.511,1,2.61757,136.833,79.3123,393.937,7.14419e+06,143.502,1,1,0
682.453,438.775,1.07482e+07,343.414,1,2.61757,114.028,728.205,459.32,6.816e+06,340.296,1,2.61757,114.028
385.702,764.711,983296,279.731,1,5.18168,102.263,1135.95,1868.24,3.47418e+06,287.382,1,5.18168,102.263
918.497,437.559,5.24339e+06,55.0694,1,5.18168,79.5379,956.995,452.897,1.59255e+07,65.179,1,5.18168,79.5379
551.534,763.248,7.07866e+06,298.492,1,5.18168,159.076,476.426,1360.97,1.26492e+07,116.261,1,5.18168,0
1125.82,439.126,7.0784e+06,242.348,1,2.61757,68.4167,1164.99,450.543,8.38938e+06,244.291,1,2.61757,68.4167
498.6,863.429,1.70445e+06,243.592,1,5.18168,159.076,319.826,387.071,1.54012e+07,47.1168,1,5.18168,113.626
925.286,762.964,7.93037e+06,268.375,1,5.18168,0,365.824,547.849,1.04207e+07,263.125,1,5.18168,68.1753
1152.64,438.399,7.20973e+06,274.64,1,2.61757,45.6111,1196.8,451.596,6.61939e+06,274.909,1,2.61757,45.6111
370.265,662.298,1.54015e+07,270.944,1,5.18168,79.5379,32.786,519.143,9.69984e+06,86.0927,1,5.18168,90.9004
776.453,660.739,1.42216e+07,238.792,1,5.18168,79.5379,455.23,574.184,7.27501e+06,78.4548,1,5.18168,170.438
944.83,764.524,1.35014e+07,96.3626,1,5.18168,124.988,310.509,982.028,6.55437e+06,91.5535,1,5.18168,11.3626
971.618,767.138,1.04207e+07,86.7862,1,5.18168,159.076,303.197,709.929,1.10761e+07,103.323,1,5.18168,22.7251
567.782,862.418,1.16004e+07,89.7667,1,5.18168,56.8128,1591.91,102.879,9.76538e+06,263.17,1,2.61757,22.8056
189.735,661.181,1.33699e+07,247.993,1,2.61757,136.833,278.425,717.241,2.29478e+06,55.2975,1,2.61757,0
502.655,769.585,3.14624e+06,269.688,1,5.18168,68.1753,632.85,836.292,525311,248.577,1,2.61757,91.2222
222.518,1023.63,7.14394e+06,265.381,1,5.18168,124.988,1643.69,415.363,3.60499e+06,84.0071,1,5.18168,113.626
540.384,766.667,5.70189e+06,97.6698,1,5.18168,45.4502,1907.96,1431.85,1.29766e+07,259.62,1,2.61757,68.4167
626.292,1023.45,6.22643e+06,253.709,1,5.18168,0,142.217,309.51,1.14693e+07,48.0771,1,2.61757,91.2222
189.583,1023.96,6.75098e+06,281.69,1,1,0,335.232,982.299,1.48772e+07,269.749,1,2.61757,68.4167
788.238,663.327,1.21902e+07,237.323,1,5.18168,90.9004,450.319,552.289,1.56639e+07,257.083,1,5.18168,0
976.6,772.176,1.50784e+06,94.2997,1,2.61757,91.2222,1736.08,1297.95,1.04934e+06,202.664,1,2.61757,136.833
336.351,1023.06,7.27475e+06,83.7045,1,5.18168,113.626,373.493,1044.82,1.02246e+07,77.4631,1,5.18168,124.988
406.671,667.659,2.22874e+06,68.564,1,2.61757,114.028,85.9005,396.028,852479,54.0099,1,2.61757,114.028
538.43,1023.4,4.39142e+06,97.2297,1,5.18168,0,1413.97,1755.15,5.89901e+06,103.032,1,5.18168,113.626
961.413,771.371,1.83526e+06,104.809,1,5.18168,79.5379,440.428,668.562,9.04448e+06,96.3913,1,5.18168,90.9004
322.196,1027.75,7.34054e+06,293.195,1,2.61757,22.8056,1962.47,1808.7,7.3408e+06,73.1423,1,2.61757,22.8056
182.645,777.544,1.04934e+06,251.324,1,2.61757,136.833,1790.54,515.87,5.50579e+06,168.038,1,2.61757,114.028
14.8066,780.389,1.33043e+07,90.4735,1,2.61757,68.4167,99.9337,347.277,8.19277e+06,103.778,1,5.18168,45.4502
186.036,780.498,9.89645e+06,269.656,1,5.18168,136.351,214.493,679.435,9.69984e+06,269.622,1,5.18168,34.0877
544.903,779.498,1023,174.276,1,2.61757,136.833,1660.49,376.262,2.49139e+06,156.638,1,2.61757,22.8056
308.644,668.298,1.00275e+07,216.535,1,1,0,1088.03,613.652,6.94758e+06,88.6386,1,1,0
556.63,779.155,1.21249e+07,83.5657,1,5.18168,68.1753,1880.29,1415.21,5.37446e+06,277.039,1,2.61757,22.8056
520.269,871.545,328191,231.855,1,2.61757,91.2222,437.57,671.137,4.19533e+06,70.0059,1,2.61757,159.639
12.941,673.488,1.37631e+07,92.4543,1,5.18168,90.9004,8.87068,197.971,7.14368e+06,132.885,1,1,0
633.787,867.562,1.23866e+07,97.4521,1,5.18168,56.8128,210.025,1108.74,5.0473e+06,283.893,1,2.61757,114.028
868.792,672.119,1.47464e+07,92.819,1,2.61757,0,530.451,504.653,1.33041e+07,70.2063,1,2.61757,22.8056
321.884,872.978,2.55693e+06,4.70493,1,1,0,1482.62,1761.42,1.83526e+06,38.4615,1,5.18168,102.263
576.411,872.543,8.12698e+06,279.101,1,2.61757,45.6111,394.375,613.11,4.06426e+06,253.044,1,2.61757,136.833
921.58,673.252,7.20973e+06,101.825,1,5.18168,0,566.608,524.06,7.3408e+06,113.392,1,2.61757,114.028
631.177,872.608,1.15348e+07,57.6674,1,5.18168,136.351,1654.79,381.838,2.29453e+06,59.009,1,2.61757,114.028
388.528,673.057,1.04934e+06,262.525,1,2.61757,45.6111,380.071,598.769,2.55693e+06,226.182,1,2.61757,159.639
25.1237,873.597,2.09792e+06,81.1257,1,5.18168,102.263,346.371,386.044,1.36978e+07,120.261,1,1,0
778.207,878.917,1.33048e+07,273.108,1,5.18168,136.351,208.465,338.246,2.09741e+06,276.901,1,5.18168,136.351
282.801,876.817,1.83603e+06,103.58,1,2.61757,68.4167,278.564,742.74,1.90157e+06,248.637,1,5.18168,11.3626
327.159,876.413,3.93267e+06,90.3616,1,2.61757,68.4167,1647.78,1831.97,8.4544e+06,287.518,1,1,0
444.427,676.774,3.93267e+06,6.06442,1,1,0,1738.16,799.548,5.76768e+06,19.231,1,2.61757,136.833
473.866,875.694,5.11232e+06,287.91,1,2.61757,68.4167,308.371,954.461,1.55978e+07,290.717,1,5.18168,136.351
523.755,878.729,3.40838e+06,92.519,1,5.18168,0,1511.52,1786.6,4.39168e+06,332.011,1,1,0
308.011,679.901,7.9959e+06,273.946,1,5.18168,79.5379,461.926,1439.3,2.6217e+06,264.883,1,5.18168,102.263
276.693,879.028,3.47392e+06,290.388,1,5.18168,102.263,281.178,736.603,1.57338e+06,113.677,1,5.18168,79.5379
538.457,882.313,655618,220.709,1,2.61757,45.6111,173.086,333.877,8.45491e+06,50.7674,1,2.61757,159.639
239.35,879.661,2.09766e+06,132.379,1,2.61757,91.2222,570.337,769.326,1.15351e+07,278.646,1,2.61757,91.2222
639.863,881.745,3.14624e+06,91.4734,1,5.18168,45.4502,677.972,874.182,2.75328e+06,316.923,1,2.61757,159.639
651.32,884.704,4.45722e+06,301.553,1,5.18168,159.076,645.275,1781.26,4.7191e+06,281.974,1,5.18168,159.076
490.123,885.891,7.20973e+06,267.034,1,5.18168,124.988,911.851,673.384,8.06195e+06,293.313,1,2.61757,159.639
529.488,884.074,9.50298e+06,79.8737,1,5.18168,11.3626,98.427,214.915,1.25832e+07,267.473,1,5.18168,170.438
591.255,888.902,393727,78.7047,1,5.18168,124.988,976.717,709.252,2.35981e+06,97.1975,1,2.61757,0
559.332,889.092,767,114.076,1,5.18168,136.351,315.562,1012.46,7.34106e+06,72.8921,1,2.61757,68.4167
853.622,892.301,7.27501e+06,98.6302,1,5.18168,56.8128,724.803,968.579,1.14691e+07,99.2372,1,2.61757,45.6111
